"idno"	"chip_meth"	"pos_meth"	"site"	"bcell"	"tcell"	"nkcell"	"neutro"
5011922	6229017163	"R06"	"JHU"	0.0986070926365909	0.392121803207629	0.210962465471484	0.198748137063141
5011949	7810920037	"R01"	"JHU"	0.0786533908756182	0.378955353272649	0.146834208958457	0.226391504646046
5011990	6229076135	"R05"	"JHU"	0.0975084740478313	0.224841782165933	0.0940800519958837	0.198957669348762
5012007	5854945038	"R02"	"JHU"	0.0709475842743176	0.00384698742956224	0.149797050838068	0.16831864557606
5012015	6929718155	"R03"	"JHU"	0.0344764587820006	0.0323472041612484	0.0392135622596544	0.206730878094293
5012023	5854671015	"R01"	"JHU"	0.0611026910954016	0.127684813803472	0.123662438084512	0.204532735786219
5012040	5854945036	"R04"	"JHU"	0.105851713225568	0.275953619419159	0.163191247359584	0.24370751540379
5012074	5854945054	"R04"	"JHU"	0.147641708833987	0.250541829215431	0.19944032762496	0.204845718375127
5012104	6229017137	"R05"	"JHU"	0.125503638796983	0.265875596012137	0.000866598060986878	0.272488942676562
5012120	7800246180	"R01"	"JHU"	0.109366217393839	0.13729952319029	0.203538597468181	0.241842181952166
5012147	6229017163	"R05"	"JHU"	0.0615493708131758	0.0640983961855224	0.131723893761268	0.245093043513828
5012163	7507867013	"R03"	"JHU"	0.00689531329999094	0.255905938448201	0.016952824568055	0.192021931473245
5012171	6229025016	"R05"	"JHU"	0.0892308120645415	0.0396482344508856	0.182473054216541	0.268951793305803
5012180	6229017157	"R06"	"JHU"	0.0383026746129577	0.285273081924577	0.18404376320208	0.189396372381611
5012201	5854945042	"R05"	"JHU"	0.050466900058866	0.0004876462938882	0.143313654335698	0.232844886547241
5012252	6229017163	"R03"	"JHU"	0.0895921889512756	0.410218899003034	0.183871711125266	0.2153838840201
5012260	6229076135	"R06"	"JHU"	0.0923013670088608	0.0307297749847407	0.102627929272956	0.229584137784573
5012287	5806361015	"R05"	"JHU"	0.163068521983334	0.000758560901603866	0.0167361750528083	0.313839383781384
5012295	7810920037	"R05"	"JHU"	0.0953448109574591	0.363133940182055	0.205061197152707	0.196083587851586
5012309	6229017114	"R02"	"JHU"	0.101667792707826	0.103753021091072	0.145473735223288	0.229224683140565
5012317	5854671024	"R01"	"JHU"	0.0864850305722571	0.00243823146944078	0.0666001857470583	0.215659420302657
5012333	6229025008	"R04"	"JHU"	0.112885034966759	0.243335500650195	0.00677029735145973	0.255350407343535
5012350	7507867012	"R04"	"JHU"	0.0194881362572982	0.0370069354139575	0.0191734820993338	0.224051848343812
5012473	6229025022	"R02"	"JHU"	0.132912433509039	0.114380280526412	0.287223094838325	0.142512847832611
5012503	7810920037	"R04"	"JHU"	0.0624516918527555	0.236725184221933	0.118723934355197	0.141190081988479
5012562	6929718155	"R03"	"JHU"	0.102260683355475	0.122290853922844	0.11915723338569	0.213870353052593
5012597	6190773022	"R05"	"JHU"	0.0940535977512179	0.246640658864326	0.226182093917565	0.228156117367465
5012627	6190773033	"R01"	"JHU"	0.106973516937057	0.284243606415258	0.0868222932351189	0.178306033848658
5012635	5854945029	"R05"	"JHU"	0.0502260945493365	0.00455136540962287	0.0843849861885934	0.14045426686689
5012678	6055574024	"R04"	"JHU"	0.172094161608523	0.196087993064586	0.0557872501760277	0.283670656125941
5012686	5854945002	"R02"	"JHU"	0.122290527978404	0.0196142175986129	0.137897416454531	0.194567684083767
5012694	5806361057	"R01"	"JHU"	0.135164748025327	0.0151170351105332	0.190511517297081	0.234405488014811
5012708	6229025011	"R05"	"JHU"	0.0721902091921917	0.393042912873862	0.0986838541948762	0.274537182410513
5012740	5854671015	"R05"	"JHU"	0.126052256729337	0.0363482783892106	0.0609188224908659	0.205843862472559
5012783	8221924042	"R06"	"JHU"	0.0573867349910079	0.151116168183788	0.206358663272491	0.223985695056201
5012864	6190773034	"R05"	"JHU"	0.077091238698754	0.137516254876463	0.134593511347018	0.230521820374977
5012953	7810920037	"R02"	"JHU"	0.0802693498007353	0.365013121856672	0.167812636782299	0.20533788953458
5012988	8221916098	"R03"	"JHU"	0.0649270177667407	0.00417208495882093	0.00736608351838808	0.190322342183853
5013100	5859594022	"R03"	"JHU"	0.149196728527509	0.0957954052882531	0.187074191863533	0.263622984965224
5013119	6229076168	"R01"	"JHU"	0.0921683331388251	0.00747724317295184	0.170828142772031	0.190427653372533
5013160	7800246106	"R05"	"JHU"	0.0848190331814054	0.121640658864326	0.177490115365867	0.188456270477957
5013178	6229076048	"R05"	"JHU"	0.115889684315656	0.00232986562635462	0.0305475816497861	0.239470608881331
5013224	5854671023	"R02"	"JHU"	0.0464868469271044	0.302774165583008	0.165141092996804	0.197019435968566
5013232	7507867004	"R01"	"JHU"	0.0664962800780909	0.169809276116168	0.172182202242323	0.278220759690129
5013283	5806361023	"R05"	"JHU"	0.0947153355440286	0.00682704811443435	0.282944266912203	0.233612414018994
5013305	5806361043	"R01"	"JHU"	0.08706860991034	0.0340771884746784	0.0793478849591074	0.177996858241699
5013356	6229076077	"R04"	"JHU"	0.120920842795239	0.30851755526658	0.134539348968207	0.24705924203624
5013364	7810920110	"R05"	"JHU"	0.0392622507285425	0.288253142609449	0.126794128798137	0.256979730265386
5013402	5854671019	"R05"	"JHU"	0.182578025971123	0.0166973328073553	0.10751232194118	0.237416768315505
5013429	7810920037	"R04"	"JHU"	0.0758542596622701	0.0199393151278717	0.180252396685262	0.195401452805911
5013445	7810920108	"R03"	"JHU"	0.0717695830702047	0.416395752058951	0.0160690097616066	0.276353329877903
5013453	6229017158	"R06"	"JHU"	0.0846259657275007	0.397811009969658	0.197566932631675	0.14636919852241
5013470	5859594022	"R05"	"JHU"	0.117333700503839	0.122874978714909	0.154200292476846	0.207551242761254
5013542	7507867004	"R03"	"JHU"	0.0407078025712101	0.0529066948652579	0.0324244674946255	0.16234081676319
5013577	6229017113	"R05"	"JHU"	0.0793483567416067	0.0774326707363276	0.0989005037101229	0.152090411931711
5013607	6229017156	"R06"	"JHU"	0.0665033042319596	0.374783268313827	0.293560093159292	0.226982498636969
5013615	5854671024	"R04"	"JHU"	0.0999672308594466	0.201975887192519	0.147375832746574	0.262574442387719
5013658	6229025011	"R06"	"JHU"	0.0380237073953678	0.00178803641092329	0.0408191703216079	0.239202676392382
5013690	7810920063	"R04"	"JHU"	0.0490698007669385	0.312906371911573	0.151817147809132	0.163104241181934
5013704	6229025010	"R04"	"JHU"	0.0294223198356969	0.110128168882012	0.201356476782182	0.183002547346642
5013763	7800246106	"R03"	"JHU"	0.0938908764101353	0.336313394018205	0.114281761608151	0.210692128786835
5013828	7810920098	"R04"	"JHU"	0.15200282113033	0.0285543996532293	0.208850132697828	0.197190998686105
5013909	5806361049	"R06"	"JHU"	0.198515066117494	0.141170033128887	0.0291935221794941	0.301501142976527
5014034	6229025016	"R02"	"JHU"	0.0307003887746113	0.0218899003034244	0.0144613551427178	0.253771407770765
5014212	6229017126	"R05"	"JHU"	0.0764672844897017	0.198363675769398	0.048529491415263	0.266444050436627
5014247	6190773039	"R02"	"JHU"	0.145684467490787	0.212234503684439	0.124681796024481	0.21935937472675
5014301	6055574023	"R02"	"JHU"	0.0982190694593069	0.0052557433896836	0.0508584737041651	0.251560643024652
5014310	6229017157	"R03"	"JHU"	0.0936509059809429	0.340431296055483	0.0753746463518119	0.185368209887517
5014352	5806361014	"R01"	"JHU"	0.109475922719035	0.0388456717294304	0.0220815172622566	0.180576755632016
5014379	6190773023	"R05"	"JHU"	0.0275101695933215	0.00157130472475075	0.016627850295185	0.205903101992108
5014387	6229076105	"R06"	"JHU"	0.13209788911556	0.110587342869528	0.118561447218762	0.267053430903382
5014395	5854945024	"R05"	"JHU"	0.153914538285946	0.00276332899869958	0.0580079077073065	0.251537283061663
5014409	6229017156	"R05"	"JHU"	0.090262671293846	0.0680836834232392	0.114065969777393	0.222919556259168
5014425	6229025022	"R06"	"JHU"	0.0960887724501354	0.207032943216298	0.151058874505768	0.255829294956664
5014441	5854671019	"R06"	"JHU"	0.0586105926768203	0.0326723016905072	0.148296593186373	0.206978823434391
5014476	5854671023	"R04"	"JHU"	0.0870709150926514	0.0960357361666954	0.123923522721118	0.21633912614923
5014514	5854945029	"R03"	"JHU"	0.0889641524335681	0.288471206088267	0.212587336835834	0.205929874464592
5014530	6929718155	"R06"	"JHU"	0.13793234329383	0.253321188994398	0.0294928867983567	0.216333793926665
5014549	5859594016	"R02"	"JHU"	0.102536582626129	0.318932426333911	0.0667280506959865	0.286172089155251
5014573	6229025010	"R06"	"JHU"	0.082819427578881	0.0293671434763763	0.163516221632454	0.247683757694053
5014590	8221916052	"R03"	"JHU"	0.0550972162022549	0.102351538794972	0.288198017656936	0.207008933560423
5014786	5859594023	"R05"	"JHU"	0.149313301334	0.358745123537061	0.212587336835834	0.254892637616761
5014816	5806361040	"R05"	"JHU"	0.136123660909571	0.0786736020806242	0.0718154104862181	0.213667515263711
5014832	6229076168	"R06"	"JHU"	0.0954695932436352	0.000379280450801933	0.171114232008231	0.201847099453013
5014883	7810920057	"R05"	"JHU"	0.0746708662205867	0.316807542262679	0.148585675711396	0.214018742213315
5014905	6190773034	"R02"	"JHU"	0.0896050393493108	0.0131122670134374	0.0951632995721172	0.224030411746946
5014956	7810920045	"R03"	"JHU"	0.0953360026806488	0.0241114000866927	0.159941504630883	0.233330302606944
5014972	7800246106	"R05"	"JHU"	0.0841863800862588	0.14932282054881	0.0603790867034681	0.272784904198573
5014980	6229025011	"R03"	"JHU"	0.202968199951537	0.210478415273193	0.19146400909928	0.248143100054442
5015049	7800246106	"R06"	"JHU"	0.0761429618097579	0.273457163944443	0.168011699073823	0.189383639756472
5015081	6229076139	"R01"	"JHU"	0.103184411669635	0.07358040745557	0.19308888046363	0.286821272834451
5015111	5806361040	"R06"	"JHU"	0.0482286432250285	0.217598612917209	0.108757851649082	0.231162071197692
5015120	7800246108	"R02"	"JHU"	0.07345048648301	0.34574122236671	0.144830200942425	0.25126128860791
5015189	6229025008	"R04"	"JHU"	0.0642893477222691	0.238188123103598	0.0768564155337702	0.2824404457521
5015197	6190773029	"R06"	"JHU"	0.0460232027181372	0.0209326741946747	0.0906775773649114	0.188322201100172
5015235	6190773037	"R02"	"JHU"	0.0663902779726199	0.00135457303857822	0.0469587824297243	0.319423539795126
5015251	6229076038	"R01"	"JHU"	0.0403067670289158	0.120805962870525	0.132427016194551	0.251195287118454
5015260	7810920076	"R01"	"JHU"	0.077319764345428	0.355656697009103	0.0779396631100038	0.261844249797771
5015286	7810920076	"R05"	"JHU"	0.0601800531549146	0.28462288686606	0.123056924660131	0.211639087529688
5015294	7810920110	"R06"	"JHU"	0.0261025221539539	0.227959845090267	0.115203379732438	0.221204355627923
5015324	6229025160	"R05"	"JHU"	0.125980314641795	0.104681404421326	0.175377782592211	0.249672858239248
5015340	6055574024	"R02"	"JHU"	0.0659952675856389	0.00146293888166449	0.0603368899962087	0.26416787820283
5015359	6229017113	"R03"	"JHU"	0.05778067748139	0.0249783268313828	0.0526999945837621	0.210469773677434
5015375	5806361038	"R04"	"JHU"	0.0923183963693521	0.0456550321993707	0.0233981476466446	0.278613139632747
5015383	5806361044	"R02"	"JHU"	0.146662629175469	0.184221933246641	0.0177110978714186	0.222824414903103
5015405	8221916118	"R04"	"JHU"	0.00119228267938432	0.0106740355439965	0.0845820167235056	0.252970714059567
5015413	6190773029	"R04"	"JHU"	0.0732226595272645	0.151387082791504	0.23311487840546	0.119103330864962
5015553	6229017158	"R03"	"JHU"	0.0819380627990253	0.308951018638925	0.191405288676307	0.180692070003287
5015677	5854945052	"R06"	"JHU"	0.100197495004851	0.081043333052457	0.215566267670476	0.30308363349107
5015693	5854945052	"R02"	"JHU"	0.0958229837648399	0.0199621803015617	0.057087147267508	0.286946152312178
5015723	6229025022	"R04"	"JHU"	0.0355973959700614	0.0123503872801299	0.141751680230139	0.141019351762273
5015731	5854945002	"R02"	"JHU"	0.08975238936094	0.00352188990030344	0.273303363483724	0.241311005673343
5015766	7810920052	"R01"	"JHU"	0.0227827060703246	0.00303424360641524	0.165736479461596	0.261958085652164
5015880	6229017142	"R01"	"JHU"	0.13674897152319	0.257030269327534	0.0796186968531658	0.183267462019496
5015936	5854945029	"R06"	"JHU"	0.051045283076221	0.00633940182054615	0.361100579537453	0.192741571399841
5015960	6229033025	"R01"	"JHU"	0.0172880988510731	0.00812156135767139	0.139299110516404	0.188588579344274
5016010	5854945041	"R02"	"JHU"	0.0909626936093473	0.237592110966623	0.165845203921356	0.234067729190569
5016215	6229025011	"R04"	"JHU"	0.0958019739255113	0.0102405721716515	0.00574121215403778	0.311685022150384
5016240	6929718155	"R02"	"JHU"	0.0286768243040718	0.333604247941049	0.0750148946541732	0.160616187848146
5016258	6229025011	"R01"	"JHU"	0.0743217244153987	0.392989014623104	0.0395762033211147	0.160959896435567
5016266	6229017157	"R06"	"JHU"	0.10855191849122	0.201201395668229	0.0575204462980015	0.206543524186122
5016304	5854945041	"R01"	"JHU"	0.109891075689045	0.00639358474208929	0.134509673290677	0.271965050879445
5016339	6055574024	"R06"	"JHU"	0.0721841650206168	0.190398786302557	0.198992579754103	0.230103420301066
5016428	5854945038	"R03"	"JHU"	0.161393598022004	0.249489733169926	0.215132968639983	0.21301695064256
5016444	7507867004	"R02"	"JHU"	0.0942552684431069	0.237050281751192	0.176461030168445	0.206485903704393
5016452	6229033025	"R04"	"JHU"	0.16368258842092	0.250664560625283	0.207875209879218	0.237406753883895
5016487	5854945022	"R05"	"JHU"	0.0821346286112937	0.134842514891271	0.210908303092672	0.207967157259123
5016592	5806361050	"R05"	"JHU"	0.0742687799137411	0.00780234070221064	0.31934138547365	0.349478627595668
5016657	5854671023	"R04"	"JHU"	0.0593528708202892	0.019234937147811	0.0704652548339924	0.155813442130254
5016673	6229017142	"R02"	"JHU"	0.0737366900786278	0.265496315561335	0.12365271082706	0.184605384323709
5016754	6229017157	"R01"	"JHU"	0.147364898182784	0.234720416124837	0.0912636082976764	0.218700730131522
5016762	7800246109	"R03"	"JHU"	0.0918722644382157	0.0872913494027887	0.211740270996188	0.208448862881823
5016851	7810920052	"R04"	"JHU"	0.0881104951728666	0.271727351538795	0.125630296134244	0.178732292729523
5016894	7810920052	"R02"	"JHU"	0.104206742177709	0.29489284243986	0.116124140172236	0.348473267715974
5016916	5859594023	"R06"	"JHU"	0.171533250343817	0.104644619503371	0.095867410496669	0.287832418636948
5016983	6055574023	"R04"	"JHU"	0.0856886485992451	0.0006501950585176	0.0431302045738819	0.292127008498548
5017025	5859594022	"R02"	"JHU"	0.126766733599207	0.0310252166264269	0.106378690383037	0.248549165964437
5017033	5854945042	"R01"	"JHU"	0.0984776727197414	0.0209687906371911	0.240535124302659	0.223614962516583
5017122	7810920063	"R05"	"JHU"	0.128844674263516	0.0513770288126633	0.183185713954138	0.30432502128034
5017157	5859594022	"R04"	"JHU"	0.149029497584348	0.058138274815778	0.184152087959703	0.278556262757113
5017220	7800246109	"R03"	"JHU"	0.0778960502968116	0.271510619852622	0.317770676488111	0.183190810212545
5017246	7810920098	"R02"	"JHU"	0.0604785695285174	0.193433029908973	0.119211395764502	0.225511286010025
5017254	7810920098	"R03"	"JHU"	0.0849524599315183	0.138708279150412	0.115418805018153	0.198701408041233
5017297	5854945002	"R06"	"JHU"	0.0742286753850038	0.113183287385711	0.134868828144784	0.258102292422693
5017319	8221916118	"R02"	"JHU"	0.120257966616085	0.247832683138275	0.114075344862347	0.172058108749753
5017327	6929718155	"R04"	"JHU"	0.173253158821523	0.363459037711313	0.204571304771706	0.215928313727212
5017432	6229017137	"R04"	"JHU"	0.0881463541155386	0.216285128451383	0.0367220928343173	0.245752505224809
5017467	8221924042	"R05"	"JHU"	0.130095502247096	0.130661783051244	0.14804695763964	0.252918579962378
5017483	6229017113	"R04"	"JHU"	0.100033786893184	0.169429062157167	0.245301413638087	0.163703498619395
5017530	6229017137	"R02"	"JHU"	0.123505277810465	0.00167967056783702	0.156475112386936	0.262271694264339
5017564	5806361008	"R06"	"JHU"	0.137003635290288	0.175820969417742	0.317933163624546	0.225677913007404
5017580	5854945034	"R03"	"JHU"	0.137066316449441	0.017175986129172	0.0991171532253696	0.22962126746869
5017602	5806361049	"R01"	"JHU"	0.0717658796605506	0.275953619419159	0.164913904907193	0.261589632002183
5017637	8221916053	"R02"	"JHU"	0.0968316571605699	0.0884265279583876	0.0458213724746791	0.245521264002539
5017840	7810920072	"R05"	"JHU"	0.0656471004349987	0.0870503880167995	0.144066355910337	0.18778003923704
5017874	6929718155	"R01"	"JHU"	0.0895461171115708	0.240084525357607	0.119753019552619	0.217080431373923
5017912	6929718155	"R02"	"JHU"	0.114772039406773	0.189260944950152	0.0328224015598765	0.240001465298295
5017920	6190773039	"R05"	"JHU"	0.132459763634332	0.294863459037711	0.0544331907057358	0.278344681933333
5017980	5859594016	"R04"	"JHU"	0.183767932187385	0.013762462071955	0.00925826456483225	0.268180176642927
5017998	8221916088	"R05"	"JHU"	0.0868826592437641	0.0657238838318163	0.182364729458918	0.19071416859202
5018021	5854945024	"R05"	"JHU"	0.0814233208484852	0.0992347873884298	0.107024860531875	0.221058366097348
5018056	7810920051	"R03"	"JHU"	0.056481349995606	0.164275470095088	0.123490223690624	0.0834060058475891
5018099	6929718158	"R02"	"JHU"	0.0851112628117583	0.282076289553533	0.191897308129773	0.241033630813417
5018110	7810920051	"R06"	"JHU"	0.0973018948305341	0.294538361508453	0.240860098575529	0.223562921405483
5018145	8221924069	"R05"	"JHU"	0.121977958528908	0.15149544863459	0.144776038563614	0.235078072608125
5018200	5854945041	"R03"	"JHU"	0.0823060609495727	0.00612267013437362	0.0791737776118668	0.220671071258355
5018269	6190773037	"R03"	"JHU"	0.139043922594931	0.0743931512787169	0.169907382332232	0.252755395020152
5018293	5854945053	"R05"	"JHU"	0.0706588315983748	0.219657563935847	0.21801421220573	0.229478570030321
5018307	6929718155	"R04"	"JHU"	0.0542396914924776	0.272973558734287	0.179927422412392	0.245812325722159
5018315	5854945036	"R06"	"JHU"	0.0510969880642933	0.321033810143043	0.138266001585068	0.214762454424939
5018358	5854945052	"R03"	"JHU"	0.0987849347639884	0.409839618552232	0.239235227211179	0.291922551188454
5018374	6229017137	"R01"	"JHU"	0.151166025989156	0.2644826403076	0.12397768509993	0.32774532283562
5018390	5806361040	"R04"	"JHU"	0.168744785541502	0.345957954052883	0.189173303443428	0.196154845074413
5018404	6229017114	"R06"	"JHU"	0.131758987434682	0.215322930212397	0.12592753073715	0.193479426586577
5018420	8221916118	"R03"	"JHU"	0.113175790096881	0.347854356306892	0.17499864594053	0.235529963700851
5018439	6929718155	"R01"	"JHU"	0.104939831766877	0.131944798149597	0.290960298976331	0.256824980948339
5018498	5806361043	"R06"	"JHU"	0.0725380239205654	0.358311660164716	0.0675507242396509	0.196658636507077
5018510	7810920110	"R06"	"JHU"	0.398668461241417	0.355981794538362	0.10041705031685	0.09721123470652
5018579	7507867014	"R02"	"JHU"	0.0677493374856981	0.226213697442566	0.208146021773276	0.25525305320813
5018595	8221916140	"R01"	"JHU"	0.0776365104265236	0.157509752925878	0.0826517900666197	0.261219085717672
5018676	8221924147	"R03"	"JHU"	0.0675368710733443	0.340160381447768	0.060607701890267	0.226175175183443
5018765	7800246108	"R05"	"JHU"	0.109318435888497	0.0260078023407022	0.169257433786492	0.162515772629629
5018790	6229025010	"R02"	"JHU"	0.0825613348464063	0.0270372778500216	0.173807073606673	0.206068734084697
5018820	7800246106	"R04"	"JHU"	0.057646965523139	0.0753846780232031	0.0360278404833932	0.276822468069242
5018862	6229017153	"R04"	"JHU"	0.0974422094521047	0.224588209796272	0.173915398364296	0.255960289899528
5018870	7800246109	"R05"	"JHU"	0.0876734085651683	0.322767663632423	0.221903265991442	0.184657740771144
5018927	7810920098	"R05"	"JHU"	0.0885355678607524	0.136703511053316	0.0380153345248991	0.162176342067887
5018951	6229025160	"R06"	"JHU"	0.105532361746429	0.225834416991764	0.180035747170016	0.180386770549208
5018978	6229017158	"R04"	"JHU"	0.13286378693179	0.140875596012137	0.174334933998763	0.192371919381027
5018986	7810920051	"R04"	"JHU"	0.107093257757412	0.295296922410056	0.150152846894715	0.139756555167159
5019001	5854671023	"R01"	"JHU"	0.086161622108895	0.21537711313394	0.0955965986026106	0.218011557797472
5019079	7810920076	"R04"	"JHU"	0.249442243609106	0.248041703264336	0.205133971193633	0.331438843179128
5019109	7810920051	"R06"	"JHU"	0.0599522009194405	0.324880797572605	0.145614438691494	0.174692595200693
5019249	7800246108	"R06"	"JHU"	0.126206912737101	0.310359774599046	0.185181173157125	0.335494633370424
5019265	7507867004	"R06"	"JHU"	0.0574943666299781	0.0006501950585176	0.105012121747877	0.182438654460755
5019419	6229025160	"R01"	"JHU"	0.118062795291301	0.109214386530008	0.109392396568299	0.241015337321939
5019451	5859594023	"R02"	"JHU"	0.0898381540578125	0.238296488946684	0.116611601581541	0.188195209354472
5019478	6229033025	"R01"	"JHU"	0.0799128353239422	0.00807325530992631	0.212316524941775	0.22895165058825
5019486	5854945029	"R02"	"JHU"	0.0693811084099195	0.075898035071262	0.0692195201213237	0.169796826487426
5019524	6190773022	"R02"	"JHU"	0.1300886146949	0.163307325530993	0.179169149109029	0.217125288527554
5019575	6229017114	"R05"	"JHU"	0.11226934783218	0.315290420459471	0.0433840654281537	0.203024321278432
5019648	7810920057	"R03"	"JHU"	0.0528152466911017	0.377384048547898	0.219792768677575	0.227509617365797
5019664	5854945002	"R03"	"JHU"	0.0906473458776149	0.00287169484178584	0.146292585170341	0.222697813232584
5019672	6229017156	"R03"	"JHU"	0.0369309080268331	0.155938448201127	0.043654877322212	0.241316435148127
5019710	6229076105	"R01"	"JHU"	0.0962774964682935	0.00162548764629389	0.110599577533445	0.167252322472133
5019745	6229025162	"R02"	"JHU"	0.0629269848104221	0.105927611616818	0.0544164730690838	0.252207356047885
5019818	7810920052	"R06"	"JHU"	0.0900305250642749	0.303207628955353	0.159671934466965	0.149848587154299
5019834	8221924042	"R04"	"JHU"	0.0441823835741884	0.00384698742956224	0.0753398689270433	0.240772496173265
5019842	6229033025	"R03"	"JHU"	0.0560008050198765	0.00585175552665795	0.0734441856686345	0.302494925342223
5019850	6929718158	"R06"	"JHU"	0.0583650882560512	0.0535164266001376	0.0659156150138114	0.216005160740028
5019907	8221924139	"R04"	"JHU"	0.0657831921344015	0.0521239705244907	0.147754969398256	0.247291126179647
5019958	5854671019	"R02"	"JHU"	0.0770030678654798	0.289093260119056	0.224015598765098	0.195289371093677
5021049	7800246180	"R03"	"JHU"	0.10472699763463	0.197083486762445	0.166061853436603	0.249551496971608
5021065	6229017113	"R03"	"JHU"	0.111931251189711	0.371153012570438	0.195851161783026	0.155924601923185
5021200	7810920110	"R04"	"JHU"	0.0557359496995187	0.111291720849588	0.0217732762822943	0.176736293106952
5021227	8221916053	"R03"	"JHU"	0.0400549847734979	0.0206436931079323	0.0286078565212442	0.159839201686187
5021235	6229017142	"R04"	"JHU"	0.0479501574799169	0.0499024707412223	0.0766397660185235	0.247732685551752
5021286	8221924147	"R02"	"JHU"	0.0997514984965784	0.318974859124404	0.121432053295781	0.225989851621407
5021294	5806361045	"R05"	"JHU"	0.0752567417390055	0.00146293888166449	0.0544331907057358	0.233318610059208
5021308	5806361014	"R03"	"JHU"	0.163242069897943	0.312581274382315	0.0184152087959704	0.164274077428684
5021430	6229033043	"R02"	"JHU"	0.0437782925890137	0.264250108365843	0.129123111087039	0.164129928072431
5021448	7810920051	"R02"	"JHU"	0.0538083202947574	0.122941048981361	0.00529964300797636	0.188370278893177
5021529	5806361014	"R02"	"JHU"	0.109106843904353	0.223938014737755	0.0697111597436455	0.189961665981368
5021561	6229017113	"R01"	"JHU"	0.0870168082024229	0.261270047680971	0.212099875426529	0.242023227458282
5021570	6229017119	"R04"	"JHU"	0.16397469580922	0.0635053399874723	0.152610489355041	0.325666463201187
5021596	5854945022	"R02"	"JHU"	0.0851774405296325	0.00818162115301257	0.0979797432703244	0.263074321288777
5021677	6229017157	"R02"	"JHU"	0.10153210020477	0.358275402183572	0.154037805340411	0.19112479730324
5021707	5854945042	"R06"	"JHU"	0.0388318452554848	0.0140333766796705	0.094513351026377	0.236369760120922
5021774	6229025160	"R02"	"JHU"	0.0879420653126126	0.264087559601214	0.143313654335698	0.1592821232913
5021790	8221916140	"R06"	"JHU"	0.0912748941311333	0.135971500519397	0.0659452124879599	0.266470696980182
5021820	5806361045	"R06"	"JHU"	0.0834023374764682	0.136209929003136	0.0193901316145805	0.242499769040149
5021839	5859594022	"R04"	"JHU"	0.0830074079279378	0.247976202839258	0.236743757785842	0.194646691881724
5021871	7810920009	"R03"	"JHU"	0.0897807523668792	0.0104031209362809	0.0804865577173637	0.165126602037526
5021880	7507867004	"R04"	"JHU"	0.0990489994223146	0.197560247339427	0.0541623788116774	0.137543668307708
5021910	7810920045	"R05"	"JHU"	0.216670279644483	0.332899869960988	0.145805089167455	0.185183517774508
5022045	5859594016	"R03"	"JHU"	0.136114855946617	0.338589076723017	0.0761596555383293	0.188067629130465
5022061	6190773023	"R03"	"JHU"	0.0600248564087854	0.0559709579540529	0.00993334427259684	0.168873507569846
5022100	5806361008	"R02"	"JHU"	0.158724084848189	0.179527643087169	0.162216324540974	0.225054260414573
5022150	6190773038	"R04"	"JHU"	0.0902957958402562	0.000975292587776289	0.158695769918215	0.173397202677462
5022169	6229025162	"R03"	"JHU"	0.0248390193460454	0.0288794971824881	0.106981571297636	0.235423969611871
5022207	8221916088	"R05"	"JHU"	0.0751198999113727	0.0717133889925369	0.0931592915560852	0.111004213036288
5022274	5806361040	"R01"	"JHU"	0.115739404834993	0.14378201546129	0.154235850461469	0.216605992887676
5022347	7800246108	"R01"	"JHU"	0.093783108696308	0.105169050715215	0.123111087038943	0.132437363855832
5022401	8221924139	"R05"	"JHU"	0.0444624323883283	0.0469224100563502	0.0426257921247901	0.153521812543283
5022428	7800246106	"R02"	"JHU"	0.113322392130598	0.000704377980060733	0.138709852136706	0.165675609903696
5022479	6229017163	"R01"	"JHU"	0.0802118366240681	0.160939781909245	0.131697520345583	0.208643465195216
5022517	5806361043	"R02"	"JHU"	0.0629125388509774	0.0168508885999133	0.18566863456643	0.232827497945521
5022525	5854945052	"R04"	"JHU"	0.107485626720675	0.238350671868227	0.24151004712127	0.255774903236908
5022533	7810920098	"R01"	"JHU"	0.0751604789647597	0.342056783701777	0.294264204083843	0.186683609737905
5022622	5806361005	"R02"	"JHU"	0.100559425437631	0.127849743116335	0.229377674267454	0.163389226711418
5022657	6229017153	"R03"	"JHU"	0.141793215224371	0.363079757260511	0.281915181714781	0.241395827258906
5022681	5854945054	"R05"	"JHU"	0.124158590760916	0.0834248691894626	0.220386719384715	0.183547774988976
5022703	6229017113	"R01"	"JHU"	0.125862814545867	0.181657397676837	0.225477982993013	0.183089221876693
5022738	6229017126	"R02"	"JHU"	0.0822538981316527	0.260782401387083	0.357742512051129	0.268633287515998
5022762	5854945053	"R06"	"JHU"	0.0506588407502856	0.222420892934547	0.184910361263067	0.231621099274449
5022770	7507867014	"R04"	"JHU"	0.0983597760383244	0.228055916775033	0.135893408438499	0.189292436878469
5022819	6229017142	"R06"	"JHU"	0.104176407200181	0.302665799739922	0.252342522883605	0.19279056166916
5022851	5859594019	"R04"	"JHU"	0.203608047830706	0.118231163683904	0.0332025277161676	0.24693066896533
5022886	8221916140	"R01"	"JHU"	0.0465937975294938	0.0987142909060876	0.0180902345231002	0.244206792754104
5022908	6055574024	"R05"	"JHU"	0.163837920788982	0.063935847420893	0.0300059578616693	0.226248411434664
5022940	5806361050	"R06"	"JHU"	0.0815171157094526	0.127438231469441	0.29253100796187	0.294905876135984
